ibm_serial,country_code,week_ending_date,work_item,sat,sun,mon,tue,wed,thu,fri
C54840,631,2022-09-30,406FF608,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
E0EA4D,631,2022-09-30,71F4F4E0,0.0,0.0,8.0,8.0,8.0,8.0,8.0
E0EA4D,631,2022-09-30,71F4F4E0,0.0,0.0,8.0,8.0,0.0,8.0,0.0
E0EA4D,631,2022-09-30,9B7AFD56,0.0,0.0,0.0,0.0,8.0,0.0,8.0
E0EA4D,631,2022-09-30,71F4F4E0,0.0,0.0,-8.0,-8.0,-8.0,-8.0,-8.0
6805EC,631,2022-09-30,71F4F4E0,0.0,0.0,4.0,4.0,0.0,0.0,0.0
6805EC,631,2022-09-30,71F4F4E0,0.0,0.0,0.0,0.0,4.0,4.0,4.0
6805EC,631,2022-09-30,0D39C294,0.0,0.0,5.0,4.0,5.0,4.0,5.0
6805EC,631,2022-09-30,44D4386D,0.0,0.0,0.0,1.0,0.0,1.0,0.0
A1C031,631,2022-09-30,71F4F4E0,0.0,0.0,4.0,4.0,4.0,4.0,4.0
A1C031,631,2022-09-30,4302CB76,0.0,0.0,-4.0,-4.0,-4.0,-4.0,-4.0
A1C031,631,2022-09-30,E4588499,0.0,0.0,4.0,4.0,4.0,4.0,5.5
A1C031,631,2022-09-30,E4588499,0.0,0.0,-4.0,-4.0,-4.0,-4.0,-4.0
A1C031,631,2022-09-30,E4588499,0.0,0.0,4.0,4.0,4.0,4.0,4.0
A1C031,631,2022-09-30,4302CB76,0.0,0.0,4.0,4.0,4.0,4.0,4.0
C8B884,631,2022-09-30,71F4F4E0,0.0,0.0,8.0,8.0,8.0,8.0,8.0
C8B884,631,2022-09-30,71F4F4E0,0.0,0.0,8.0,9.0,8.0,8.0,8.0
C8B884,631,2022-09-30,71F4F4E0,0.0,0.0,-8.0,-8.0,-8.0,-8.0,-8.0
8A7610,631,2022-09-30,9B7AFD56,0.0,0.0,8.0,8.0,8.0,8.0,8.0
BD0D3E,631,2022-09-30,71F4F4E0,0.0,0.0,8.0,8.0,8.0,8.0,8.0
BD0D3E,631,2022-09-30,71F4F4E0,0.0,0.0,0.0,1.5,0.0,0.0,0.0
9CC3AB,631,2022-09-30,71F4F4E0,0.0,0.0,8.0,8.0,8.0,8.0,8.0
9CC3AB,631,2022-09-30,71F4F4E0,11.0,11.0,3.0,3.0,3.0,3.0,3.0
9CC3AB,631,2022-09-30,71F4F4E0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
162EAC,631,2022-09-30,71F4F4E0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
162EAC,631,2022-09-30,71F4F4E0,0.0,0.0,4.0,4.0,4.0,4.0,4.0
162EAC,631,2022-09-30,71F4F4E0,0.0,0.0,4.0,4.0,4.0,4.0,4.0
8C840D,631,2022-09-30,6FAB2EF0,0.0,0.0,8.5,9.5,8.0,7.0,7.0
8C840D,631,2022-09-30,6FAB2EF0,0.0,0.0,8.5,8.5,8.0,8.0,7.0
8C840D,631,2022-09-30,6FAB2EF0,0.0,0.0,0.0,1.0,0.0,3.0,0.0
8C840D,631,2022-09-30,6FAB2EF0,0.0,0.0,-8.5,-9.5,-8.0,-7.0,-7.0
8C840D,631,2022-09-30,6FAB2EF0,0.0,0.0,8.0,8.0,8.0,8.0,8.0
8C840D,631,2022-09-30,6FAB2EF0,0.0,0.0,0.5,1.5,0.0,3.0,1.0
8C840D,631,2022-09-30,6FAB2EF0,0.0,0.0,-8.5,-8.5,-8.0,-8.0,-7.0
8C840D,631,2022-09-30,6FAB2EF0,0.0,0.0,0.0,-1.0,0.0,-3.0,0.0
1FD229,631,2022-09-30,71F4F4E0,0.0,0.0,4.0,4.0,4.0,4.0,4.0
1FD229,631,2022-09-30,71F4F4E0,0.0,0.0,4.0,4.0,4.0,4.0,4.0
1FD229,631,2022-09-30,44D4386D,0.0,0.0,0.0,0.0,1.0,1.0,1.0
AD3A91,631,2022-09-30,71F4F4E0,0.0,0.0,8.0,8.0,8.0,8.0,8.0
AD3A91,631,2022-09-30,71F4F4E0,0.0,12.0,0.0,0.0,0.0,0.0,0.0
AD3A91,631,2022-09-30,71F4F4E0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
1C1473,631,2022-09-30,71F4F4E0,0.0,0.0,5.0,8.0,8.0,6.0,8.0
1C1473,631,2022-09-30,71F4F4E0,0.0,0.0,8.0,8.0,8.0,8.0,8.0
1C1473,631,2022-09-30,71F4F4E0,0.0,0.0,5.0,8.0,8.0,8.0,8.0
1C1473,631,2022-09-30,9B7AFD56,0.0,0.0,3.0,0.0,0.0,0.0,0.0
1C1473,631,2022-09-30,71F4F4E0,0.0,0.0,-8.0,-8.0,-8.0,-8.0,-8.0
1C1473,631,2022-09-30,9B7AFD56,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1C1473,631,2022-09-30,71F4F4E0,0.0,0.0,-5.0,-8.0,-8.0,-8.0,-8.0
CE3F82,897,2022-09-30,D78E9909,0.0,0.0,8.0,8.0,8.0,8.0,8.0
CE3F82,897,2022-09-30,D78E9909,0.0,0.0,1.0,1.0,1.0,1.0,1.0
2351E0,897,2022-09-30,D78E9909,0.0,0.0,8.0,8.0,8.0,8.0,8.0
2351E0,897,2022-09-30,D78E9909,0.0,0.0,1.0,1.0,1.0,1.0,1.0
91B74C,897,2022-09-30,D78E9909,0.0,0.0,2.0,2.0,2.0,2.0,0.0
91B74C,897,2022-09-30,D78E9909,0.0,0.0,7.0,7.0,7.0,7.0,0.0
91B74C,897,2022-09-30,9B7AFD56,0.0,0.0,0.0,0.0,0.0,0.0,8.0
21641A,897,2022-09-30,D78E9909,0.0,0.0,2.0,2.0,2.0,2.0,0.0
21641A,897,2022-09-30,D78E9909,0.0,0.0,4.0,8.0,8.0,8.0,4.0
21641A,897,2022-09-30,9B7AFD56,0.0,0.0,4.0,0.0,0.0,0.0,0.0
9AF9F2,897,2022-09-30,D78E9909,0.0,0.0,7.0,6.0,7.0,7.0,6.0
9AF9F2,897,2022-09-30,D78E9909,0.0,0.0,2.0,2.0,2.0,2.0,2.0
F37679,897,2022-09-30,3E7206D2,0.0,0.0,10.0,10.0,10.0,10.0,0.0
F37679,897,2022-09-30,9B7AFD56,0.0,0.0,0.0,0.0,0.0,0.0,8.0
4EA569,897,2022-09-30,44D4386D,0.0,0.0,0.0,0.0,1.0,1.0,0.0
4EA569,897,2022-09-30,D78E9909,0.0,0.0,6.0,6.0,6.0,6.0,6.0
4EA569,897,2022-09-30,D78E9909,0.0,0.0,3.0,3.0,3.0,4.0,2.0
4EA569,897,2022-09-30,DD772C08,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ED54FC,897,2022-09-30,D78E9909,0.0,0.0,0.0,8.0,8.0,8.0,8.0
ED54FC,897,2022-09-30,9B7AFD56,0.0,0.0,8.0,0.0,0.0,0.0,0.0
2821EE,897,2022-09-30,8081AED9,0.0,0.0,0.0,0.0,0.0,4.0,8.0
2821EE,897,2022-09-30,C1DDBC70,0.0,0.0,8.0,8.0,8.0,4.0,0.0
6D6BEC,897,2022-09-30,D78E9909,0.0,0.0,8.0,8.0,8.0,8.0,8.0
C10023,897,2022-09-30,C1DDBC70,0.0,0.0,8.0,8.0,8.0,8.0,8.0
DADF68,897,2022-09-30,B64F5E06,0.0,0.0,8.0,8.0,8.0,8.0,8.0
B39AEB,897,2022-09-30,3E7206D2,0.0,0.0,8.0,8.0,8.0,8.0,8.0
DC2B97,897,2022-09-30,E7D54290,0.0,0.0,9.0,9.0,9.0,9.0,9.0
F1CDAA,897,2022-09-30,2C474368,0.0,0.0,9.0,9.0,9.0,9.0,9.0
3CBD88,897,2022-09-30,44D4386D,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3CBD88,897,2022-09-30,D78E9909,0.0,0.0,8.0,8.0,8.0,8.0,8.0
8B5A7B,897,2022-09-30,407FF3F1,0.0,0.0,9.0,9.0,9.0,9.0,9.0
3A5D39,897,2022-09-30,3D2C95D9,0.0,0.0,8.0,8.0,8.0,8.0,8.0
823CD9,631,2022-09-30,71F4F4E0,0.0,0.0,9.0,9.0,9.0,9.0,0.0
823CD9,631,2022-09-30,71F4F4E0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
823CD9,631,2022-09-30,9B7AFD56,0.0,0.0,0.0,0.0,0.0,0.0,8.8
E9FAD8,631,2022-09-30,71F4F4E0,0.0,0.0,8.0,8.0,8.0,8.0,8.0
CE1A47,631,2022-09-30,71F4F4E0,0.0,0.0,10.0,9.0,9.0,9.0,8.0
CE1A47,631,2022-09-30,71F4F4E0,0.0,0.0,-9.0,-9.0,-9.0,-9.0,-8.0
CE1A47,631,2022-09-30,71F4F4E0,0.0,0.0,9.0,9.0,9.0,9.0,8.0
CE1A47,631,2022-09-30,179F41AD,9.0,0.0,9.0,9.0,0.0,0.0,9.0
CE1A47,631,2022-09-30,179F41AD,0.0,9.0,0.0,0.0,0.0,0.0,0.0
EB64CF,631,2022-09-30,71F4F4E0,0.0,0.0,8.0,8.0,8.0,8.0,8.0
EB64CF,631,2022-09-30,71F4F4E0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
EB64CF,631,2022-09-30,DA518DA0,0.0,0.0,8.0,8.0,8.0,8.0,8.0
E19234,781,2022-09-30,8F694F36,0.0,0.0,8.0,8.0,8.0,8.0,8.0
7D41A3,781,2022-09-30,8F694F36,0.0,0.0,8.0,8.0,8.0,8.0,8.0
DD89D7,781,2022-09-30,A10D7CA2,0.0,0.0,2.8,2.8,2.8,2.8,2.8
DD89D7,781,2022-09-30,5AE17AF4,0.0,0.0,2.8,2.8,2.8,2.8,2.8
DD89D7,781,2022-09-30,1445A79A,0.0,0.0,1.2,1.2,1.2,1.2,1.2
DD89D7,781,2022-09-30,74B91E52,0.0,0.0,1.6,1.6,1.6,1.6,1.6
DD89D7,781,2022-09-30,DEE6C6EE,0.0,0.0,0.3,0.2,0.3,0.2,0.3
DD89D7,781,2022-09-30,6041EB3F,0.0,0.0,0.2,0.2,0.2,0.2,0.4
DD89D7,781,2022-09-30,C34E8A78,0.0,0.0,0.2,0.3,0.2,0.3,0.3
DD89D7,781,2022-09-30,5AF13168,0.0,0.0,0.3,0.3,0.3,0.3,0.0
D5980E,631,2022-09-30,71F4F4E0,0.0,0.0,9.0,9.0,8.0,9.0,9.0
D5980E,631,2022-09-30,71F4F4E0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
F226A6,631,2022-09-30,71F4F4E0,0.0,0.0,4.0,4.0,4.0,4.0,4.0
F226A6,631,2022-09-30,71F4F4E0,0.0,0.0,4.0,4.0,4.0,4.0,4.0
F226A6,631,2022-09-30,71F4F4E0,12.0,12.0,0.0,0.0,0.0,0.0,0.0
B585C0,631,2022-09-30,71F4F4E0,0.0,0.0,8.0,8.0,8.0,8.0,8.0
099390,631,2022-09-30,71F4F4E0,0.0,0.0,8.0,8.0,8.0,8.0,8.0
099390,631,2022-09-30,71F4F4E0,0.0,10.0,2.0,0.0,0.0,0.0,0.0
B696D4,631,2022-09-30,71F4F4E0,0.0,0.0,8.0,8.0,8.0,8.0,9.0
B696D4,631,2022-09-30,71F4F4E0,0.0,0.0,-8.0,-8.0,-8.0,-8.0,-4.0
B696D4,631,2022-09-30,44D4386D,0.0,0.0,0.0,0.0,0.0,0.0,-4.0
B696D4,631,2022-09-30,71F4F4E0,0.0,0.0,6.0,6.0,8.0,8.0,3.0
B696D4,631,2022-09-30,44D4386D,0.0,0.0,1.0,2.0,0.0,0.0,4.0
B696D4,631,2022-09-30,44D4386D,0.0,0.0,1.0,0.0,0.0,0.0,1.0
B696D4,631,2022-09-30,71F4F4E0,0.0,0.0,8.0,8.0,8.0,8.0,4.0
B696D4,631,2022-09-30,44D4386D,0.0,0.0,0.0,0.0,0.0,0.0,4.0
B696D4,631,2022-09-30,44D4386D,0.0,0.0,0.0,1.0,1.0,1.0,0.0
B696D4,631,2022-09-30,71F4F4E0,0.0,0.0,-6.0,-6.0,-8.0,-8.0,-3.0
B696D4,631,2022-09-30,44D4386D,0.0,0.0,-1.0,-2.0,0.0,0.0,-4.0
B696D4,631,2022-09-30,44D4386D,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0
992538,631,2022-09-30,9B7AFD56,0.0,0.0,8.8,8.8,8.8,8.8,8.8
99EE0D,631,2022-09-30,71F4F4E0,0.0,0.0,3.0,3.0,3.0,4.0,4.0
99EE0D,631,2022-09-30,71F4F4E0,0.0,0.0,6.0,6.0,5.0,4.0,4.0
99EE0D,631,2022-09-30,71F4F4E0,0.0,0.0,3.0,3.0,3.5,4.0,4.0
99EE0D,631,2022-09-30,71F4F4E0,0.0,0.0,-3.0,-3.0,-3.0,-4.0,-4.0
99EE0D,631,2022-09-30,71F4F4E0,0.0,0.0,6.0,6.0,5.0,4.0,4.5
99EE0D,631,2022-09-30,71F4F4E0,0.0,0.0,-6.0,-6.0,-5.0,-4.0,-4.0
091759,631,2022-09-30,71F4F4E0,0.0,0.0,0.0,8.0,8.0,8.0,8.0
091759,631,2022-09-30,9B7AFD56,0.0,0.0,8.8,0.0,0.0,0.0,0.0
C3AFC6,631,2022-09-30,71F4F4E0,0.0,0.0,8.0,8.0,8.0,8.0,8.0
ACC0A0,631,2022-09-30,71F4F4E0,0.0,0.0,8.0,8.0,8.0,8.0,8.0
ACC0A0,631,2022-09-30,71F4F4E0,0.0,12.0,1.0,1.0,1.0,1.0,1.0
21199E,631,2022-09-30,9B7AFD56,0.0,0.0,8.8,8.8,8.8,8.8,8.8
2CFCD7,631,2022-09-30,71F4F4E0,0.0,0.0,9.5,9.0,9.0,9.0,9.0
2CFCD7,631,2022-09-30,71F4F4E0,0.0,0.0,-9.0,-9.0,-9.0,-9.0,-9.0
2CFCD7,631,2022-09-30,71F4F4E0,0.0,0.0,9.5,9.0,12.5,9.0,9.0
2CFCD7,631,2022-09-30,71F4F4E0,0.0,0.0,-9.5,-9.0,-9.0,-9.0,-9.0
2CFCD7,631,2022-09-30,71F4F4E0,0.0,0.0,9.5,9.0,12.5,8.0,9.0
2CFCD7,631,2022-09-30,71F4F4E0,0.0,0.0,-9.5,-9.0,-12.5,-9.0,-9.0
2CFCD7,631,2022-09-30,71F4F4E0,0.0,0.0,9.5,9.0,12.5,8.0,8.0
2CFCD7,631,2022-09-30,71F4F4E0,0.0,0.0,-9.5,-9.0,-12.5,-8.0,-9.0
2CFCD7,631,2022-09-30,71F4F4E0,0.0,0.0,9.5,9.0,11.5,8.0,8.0
2CFCD7,631,2022-09-30,71F4F4E0,0.0,0.0,-9.5,-9.0,-12.5,-8.0,-8.0
2CFCD7,631,2022-09-30,71F4F4E0,0.0,0.0,9.0,9.0,9.0,9.0,9.0
F7830A,631,2022-09-30,71F4F4E0,0.0,0.0,9.0,9.0,9.0,9.0,8.0
2D6861,631,2022-09-30,E4588499,0.0,0.0,6.0,6.0,6.0,6.0,6.0
2D6861,631,2022-09-30,71F4F4E0,0.0,0.0,2.0,2.0,2.0,2.0,2.0
F0B7C7,631,2022-09-30,71F4F4E0,0.0,0.0,8.0,8.0,8.0,8.0,8.0
B061ED,631,2022-09-30,AD9D6A11,12.0,12.0,12.0,12.0,12.0,12.0,12.0
B061ED,631,2022-09-30,AD9D6A11,0.0,0.0,1.0,1.0,1.0,1.0,1.0
B061ED,631,2022-09-30,71F4F4E0,0.0,0.0,8.0,8.0,8.0,8.0,8.0
B061ED,631,2022-09-30,71F4F4E0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
8119A9,631,2022-09-30,71F4F4E0,0.0,0.0,10.0,10.0,10.0,10.0,10.0
8119A9,631,2022-09-30,71F4F4E0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
8119A9,631,2022-09-30,71F4F4E0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0
D187E9,631,2022-09-30,71F4F4E0,0.0,0.0,8.0,8.0,8.0,8.0,8.0
A6E59D,631,2022-09-30,71F4F4E0,0.0,0.0,8.0,8.0,8.0,8.0,7.0
A6E59D,631,2022-09-30,71F4F4E0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
A6E59D,631,2022-09-30,71F4F4E0,7.5,7.5,0.0,0.0,0.0,0.0,0.0
AE4FE2,631,2022-09-30,71F4F4E0,0.0,0.0,8.0,8.0,8.0,8.0,8.0
187951,631,2022-09-30,71F4F4E0,0.0,0.0,8.0,8.0,8.0,8.0,8.0
187951,631,2022-09-30,71F4F4E0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
187951,631,2022-09-30,71F4F4E0,0.0,0.0,2.0,2.0,2.0,2.0,2.0
187951,631,2022-09-30,71F4F4E0,0.0,0.0,2.0,2.0,1.5,2.0,2.0
187951,631,2022-09-30,71F4F4E0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0
9BB536,631,2022-09-30,E4588499,0.0,0.0,8.0,8.0,8.0,8.0,8.0
9BB536,631,2022-09-30,E4588499,0.0,0.0,10.0,6.0,8.0,8.0,8.0
9BB536,631,2022-09-30,E4588499,0.0,0.0,0.0,0.0,0.0,0.0,3.0
9BB536,631,2022-09-30,E4588499,0.0,0.0,-8.0,-8.0,-8.0,-8.0,-8.0
A9BAC0,631,2022-09-30,71F4F4E0,0.0,0.0,8.0,9.0,9.0,8.0,8.0
A9BAC0,631,2022-09-30,71F4F4E0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
A9BAC0,631,2022-09-30,71F4F4E0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
59ECB7,631,2022-09-30,71F4F4E0,0.0,0.0,8.0,8.0,8.0,8.0,8.0
F9C38E,631,2022-09-30,E4588499,0.0,0.0,5.0,5.0,5.0,5.0,5.0
F9C38E,631,2022-09-30,E26D6E4F,0.0,0.0,1.0,1.0,1.0,1.0,1.0
F9C38E,631,2022-09-30,AB277446,0.0,0.0,2.0,2.0,2.0,2.0,2.0
F9C38E,631,2022-09-30,E26D6E4F,0.0,0.0,1.0,1.0,1.0,2.0,0.0
F9C38E,631,2022-09-30,E26D6E4F,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0
F9C38E,631,2022-09-30,E26D6E4F,0.0,0.0,1.0,1.0,1.0,1.5,0.5
F9C38E,631,2022-09-30,E26D6E4F,0.0,0.0,-1.0,-1.0,-1.0,-2.0,0.0
FB9FEA,631,2022-09-30,406FF608,0.0,0.0,8.5,8.5,8.5,8.5,9.5
FB9FEA,631,2022-09-30,406FF608,0.0,0.0,8.5,8.5,8.5,8.5,9.0
FB9FEA,631,2022-09-30,406FF608,0.0,0.0,-8.5,-8.5,-8.5,-8.5,-9.5
FD3341,631,2022-09-30,E4588499,0.0,0.0,8.0,8.0,8.0,8.0,8.0
99A3A5,631,2022-09-30,53B0781B,0.0,0.0,10.0,10.0,8.0,8.0,8.0
E8476A,631,2022-09-30,71F4F4E0,0.0,0.0,9.0,9.0,9.0,9.0,8.0
E8476A,631,2022-09-30,71F4F4E0,0.0,7.6,0.0,0.0,0.0,0.0,0.0
E8476A,631,2022-09-30,71F4F4E0,0.0,7.6,1.0,1.0,1.0,0.0,0.0
E8476A,631,2022-09-30,71F4F4E0,0.0,-7.6,0.0,0.0,0.0,0.0,0.0
E8476A,631,2022-09-30,71F4F4E0,0.0,7.5,1.0,1.0,1.0,0.0,0.0
E8476A,631,2022-09-30,71F4F4E0,0.0,-7.6,-1.0,-1.0,-1.0,0.0,0.0
05B3F2,897,2022-09-30,E73E4029,0.0,0.0,3.0,3.0,3.0,3.0,3.0
05B3F2,897,2022-09-30,C1DDBC70,0.0,0.0,5.0,5.0,5.0,5.0,5.0
E66BE4,897,2022-09-30,D78E9909,0.0,0.0,6.0,6.0,6.0,6.0,6.0
E66BE4,897,2022-09-30,48480870,0.0,0.0,2.0,2.0,2.0,2.0,2.0
02B33D,897,2022-09-30,9B7AFD56,0.0,0.0,0.0,0.0,0.0,8.0,8.0
02B33D,897,2022-09-30,D78E9909,0.0,0.0,0.0,8.0,8.0,8.0,8.0
02B33D,897,2022-09-30,9B7AFD56,0.0,0.0,8.0,0.0,0.0,0.0,0.0
02B33D,897,2022-09-30,D78E9909,0.0,0.0,8.0,8.0,8.0,0.0,0.0
02B33D,897,2022-09-30,D78E9909,0.0,0.0,0.0,-8.0,-8.0,-8.0,-8.0
02B33D,897,2022-09-30,9B7AFD56,0.0,0.0,-8.0,0.0,0.0,0.0,0.0
F91297,897,2022-09-30,097DF722,0.0,0.0,8.0,8.0,8.0,8.0,8.0
8B8C51,897,2022-09-30,097DF722,0.0,0.0,4.0,4.0,5.0,4.0,4.0
8B8C51,897,2022-09-30,9B7AFD56,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8B8C51,897,2022-09-30,9B7AFD56,0.0,0.0,2.0,2.0,0.0,3.0,3.0
8B8C51,897,2022-09-30,E73E4029,0.0,0.0,2.0,2.0,2.0,1.0,1.0
4FAA1E,897,2022-09-30,D78E9909,0.0,0.0,2.0,2.0,2.0,2.0,2.0
4FAA1E,897,2022-09-30,D78E9909,0.0,0.0,6.0,6.0,6.0,6.0,6.0
4FAA1E,897,2022-09-30,3E7206D2,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2C7F72,897,2022-09-30,0A8DA31D,0.0,0.0,4.0,4.0,4.0,4.0,4.0
2C7F72,897,2022-09-30,6D21D060,0.0,0.0,4.0,4.0,4.0,4.0,4.0
C3256E,897,2022-09-30,34EB24A6,0.0,0.0,8.0,8.0,8.0,8.0,8.0
D3B71F,897,2022-09-30,D78E9909,0.0,0.0,9.0,9.0,8.0,8.0,8.0
607501,897,2022-09-30,D78E9909,0.0,0.0,4.0,4.0,4.0,4.0,4.0
607501,897,2022-09-30,D78E9909,0.0,0.0,4.0,4.0,4.0,4.0,4.0
3F4348,897,2022-09-30,D78E9909,0.0,0.0,9.0,9.0,9.0,9.0,9.0
727FF2,897,2022-09-30,D78E9909,0.0,0.0,5.0,5.0,0.0,0.0,0.0
727FF2,897,2022-09-30,9B7AFD56,0.0,0.0,0.0,0.0,8.0,8.0,8.0
727FF2,897,2022-09-30,48480870,0.0,0.0,3.0,3.0,0.0,0.0,0.0
590774,897,2022-09-30,34EB24A6,0.0,0.0,9.0,9.0,9.0,9.0,0.0
590774,897,2022-09-30,9B7AFD56,0.0,0.0,0.0,0.0,0.0,0.0,8.0
590774,897,2022-09-30,34EB24A6,0.0,0.0,9.0,9.0,9.0,9.0,8.0
590774,897,2022-09-30,9B7AFD56,0.0,0.0,0.0,0.0,0.0,0.0,-8.0
590774,897,2022-09-30,34EB24A6,0.0,0.0,-9.0,-9.0,-9.0,-9.0,0.0
F2501D,897,2022-09-30,407FF3F1,0.0,0.0,9.0,9.0,9.0,9.0,9.0
F3535C,897,2022-09-30,D78E9909,0.0,0.0,4.0,4.0,4.0,4.0,4.0
F3535C,897,2022-09-30,D78E9909,0.0,0.0,4.0,4.0,4.0,4.0,4.0
C25C24,897,2022-09-30,D78E9909,0.0,0.0,8.0,8.0,8.0,8.0,0.0
C25C24,897,2022-09-30,9B7AFD56,0.0,0.0,0.0,0.0,0.0,0.0,8.0
AB4640,897,2022-09-30,D78E9909,0.0,0.0,9.0,9.0,9.0,9.0,9.0
34A54F,897,2022-09-30,EA9B4BA3,0.0,0.0,0.0,1.0,1.0,4.0,4.0
34A54F,897,2022-09-30,810DD52F,0.0,0.0,1.0,2.0,2.0,1.0,1.0
34A54F,897,2022-09-30,3B776BE5,0.0,0.0,1.0,1.0,1.0,1.0,1.0
34A54F,897,2022-09-30,521733A1,0.0,0.0,3.0,1.0,1.0,0.0,0.0
34A54F,897,2022-09-30,5B26587F,0.0,0.0,3.5,2.0,2.0,1.0,1.0
